aspect_ratio,shoulder_hip_gap_norm,hip_knee_gap_norm,knee_ankle_gap_norm,shoulder_ankle_gap_norm,head_hip_gap_norm,shoulder_width_norm,hip_width_norm,mean_keypoint_conf,visible_keypoint_frac,label,source_image
0.5687706784686117,0.37072764338265124,0.07836453305451735,0.31948800947211126,0.6118511198002452,0.488274442964427,0.26231186992688843,0.17050271545247758,0.8823529411764706,0.5294117647058824,0,coco_val2017/000000501005.jpg
0.9612551633355838,0.22702025013075677,0.2333837793499971,0.25871821113376614,0.71912224061452,0.3316304351299946,0.1966693420873805,0.1649517986623439,2.0,1.0,1,simuletic/laying92.png
0.30712757284753955,0.0,0.3288329692750662,0.32710375437872247,0.0,0.0,0.0,0.17375307018392092,0.9411764705882353,0.47058823529411764,0,coco_val2017/000000279278.jpg
0.39865652265797175,0.28369109078283977,0.21714820517465183,0.2171482051746525,0.7179875011321442,0.40510722659984544,0.13015820124652633,0.10649238528705703,1.7058823529411764,0.8823529411764706,0,coco_val2017/000000502336.jpg
0.5659329839125034,0.6002817584148817,0.0,0.0,0.0,0.8033182355257975,0.5018803784847232,0.35550529316505847,1.2941176470588236,0.7058823529411765,0,coco_val2017/000000236426.jpg
0.35404563665660155,0.28067321944729656,0.21607474648937838,0.19379826570835898,0.6905462316450339,0.40838759716404666,0.10051086321409643,0.13400912370609014,1.5294117647058822,0.8235294117647058,0,coco_val2017/000000391290.jpg
0.5117816299382302,0.31998984253348867,0.03320640796922845,0.2535783156136245,0.6067745661163416,0.47545708599300857,0.2833524753672248,0.1967700336496807,1.8235294117647058,0.9411764705882353,0,coco_val2017/000000054593.jpg
0.3330756051975792,0.29985231621573516,0.18251880117479527,0.1752757598344607,0.6576468772249912,0.4046315507446304,0.06523155029309141,0.07828287045541861,1.7058823529411764,0.8823529411764706,0,coco_val2017/000000406997.jpg
0.5410148152644624,0.5745935844002537,0.0,0.0,0.0,0.823584309845803,0.678878276210279,0.41404088414408513,1.1176470588235294,0.5882352941176471,0,coco_val2017/000000412362.jpg
0.20083378647815842,0.29154804934480566,0.20824403714721365,0.21519048076000377,0.7149825672520231,0.0,0.41476428116372904,0.24885856869823728,1.411764705882353,0.7058823529411765,0,coco_val2017/000000309391.jpg
1.730463984061273,0.13490972536047444,0.10332490524716306,0.20063827540817855,0.4388729060158161,0.2679717974575286,0.11137107067885861,0.060819142264996795,2.0,1.0,1,simuletic/laying78.png
0.3213890516175227,0.2803779488753127,0.11160743344398877,0.22049264931514503,0.6124780316344465,0.39198480114560963,0.033902350813743196,0.21474141048824547,1.8823529411764706,0.9411764705882353,0,coco_val2017/000000291619.jpg
0.5250826966646255,0.31475117738209935,0.0,0.0,0.0,0.42994386441202775,0.20566841907128697,0.1892123129898199,1.4705882352941178,0.7647058823529411,0,coco_val2017/000000568584.jpg
0.21742827522743421,0.32154349497373313,0.20172264674020646,0.21689026663094504,0.7401564083448846,0.4226578061480042,0.34530027858137813,0.31390630022500804,1.7647058823529411,0.8823529411764706,0,coco_val2017/000000253835.jpg
0.385749202759704,0.19027468398139427,0.21141593938942577,0.25898630303933046,0.6606769264101505,0.30391161183594345,0.4387966440832661,0.3199529609997543,1.7647058823529411,0.9411764705882353,0,coco_val2017/000000054593.jpg
0.43360639831589043,0.4625748913649761,0.0,0.0,0.0,0.6813123375046609,0.347808360728336,0.2782480944559386,1.4705882352941178,0.7647058823529411,0,coco_val2017/000000280930.jpg
0.5735892915029372,0.5682722032906649,0.0,0.0,0.0,0.8318218834747272,0.667677505617048,0.4307552345376101,1.0588235294117647,0.5882352941176471,0,coco_val2017/000000189775.jpg
1.2626912275768416,0.1145381733641718,0.1730022965260921,0.22055467050279137,0.5080951403930553,0.2182456944548362,0.16565651992298128,0.10437975426179737,2.0,1.0,1,simuletic/laying77.png
0.22687810980370027,0.0,0.2603593498687886,0.22747185304325745,0.0,0.0,0.0,0.1781331619750426,0.8823529411764706,0.47058823529411764,0,coco_val2017/000000279278.jpg
2.1902321345487827,0.11384682645414879,0.5175507656282834,0.20938202727288865,0.1943219119012459,0.36920226119502497,0.0021764045999578346,0.006997047014881978,1.7647058823529411,0.8823529411764706,1,simuletic/laying87.png
0.4732235916949293,0.4003584525877519,0.0,0.0,0.0,0.6044150329500647,0.36416818160630215,0.23670349135319066,1.5294117647058822,0.7647058823529411,0,coco_val2017/000000026941.jpg
1.513904006667256,1.114824542573207,0.0,0.0,0.0,0.0,0.3805552728904518,0.31278348761287367,0.8235294117647058,0.47058823529411764,0,coco_val2017/000000160012.jpg
0.3837012246464086,0.012422327147927497,0.29813585155025957,0.34782516014196946,0.6335386845443015,0.0,0.0,0.0,0.5294117647058824,0.35294117647058826,0,coco_val2017/000000279278.jpg
0.32795102087689665,0.3362003378200558,0.15246163636972634,0.30883499930617686,0.797496973495959,0.0,0.0,0.0,0.5882352941176471,0.29411764705882354,0,coco_val2017/000000054605.jpg
0.5199329328840487,0.535375733207447,0.0,0.0,0.0,0.7283076405506449,0.5009392611145891,0.2713420997704031,1.1176470588235294,0.6470588235294118,0,coco_val2017/000000097337.jpg
1.2644937782247616,0.20532247137074947,0.08580271174115142,0.3093753405963071,0.42889510022590516,0.37642574248163413,0.1392858724997832,0.06832931380463655,1.8823529411764706,0.9411764705882353,1,simuletic/laying108.png
2.222904951853627,0.18012811451700206,0.19089476750800716,0.04615363399102922,0.41717651601603845,0.24925472241280067,0.07543982433780619,0.045683492429938105,2.0,1.0,1,simuletic/laying59.png
1.4520661476842507,0.15368404419305112,0.16880042825723815,0.29728727418137735,0.6197717466316666,0.2032313857518472,0.16412785907341482,0.16412785907341482,1.7647058823529411,0.8823529411764706,0,coco_val2017/000000015597.jpg
1.1036156876639756,0.20101506677127357,0.2586827963792507,0.2455035895359334,0.7052014526864577,0.21913884881768872,0.06280313251262216,0.16149295031779942,1.8823529411764706,0.9411764705882353,0,coco_val2017/000000209757.jpg
1.2452221478190362,0.15610890888542397,0.16695162543806913,0.21280658050017406,0.5358671148236671,0.29859727727786434,0.15566391748404781,0.10595506590222689,2.0,1.0,1,simuletic/laying73.png
1.7615536905973186,0.17637076456637538,0.11749833070235816,0.22035266601328704,0.5142217612820206,0.31767706712353355,0.12968574849739906,0.08454427984384577,2.0,1.0,1,simuletic/laying82.png
0.6475867229414153,0.19757131748446002,0.0057256948350148835,0.32928552914076675,0.5211311517902119,0.3541021715988583,0.011800111770658702,0.023600223541317404,1.6470588235294117,0.8823529411764706,0,coco_val2017/000000089648.jpg
1.1783310193749612,0.1584424964383652,0.1574199233998715,0.22094716580938809,0.5368095856476248,0.2654676592983402,0.121397681666555,0.08774546424592795,2.0,1.0,1,simuletic/laying19.png
1.557783823964406,0.180545909365953,0.14505482831371913,0.21143489519744965,0.5370356328771217,0.3090982660266321,0.13080101256185714,0.08562005350747653,2.0,1.0,1,simuletic/laying109.png
0.3188205082024736,0.34543080453488223,0.014544912541105246,0.3454292519182576,0.6763151439120346,0.4654216751491286,0.5174244195106745,0.3500175315568022,1.7647058823529411,0.9411764705882353,0,coco_val2017/000000133969.jpg
0.15832056747784135,0.287972991792416,0.19634522167664725,0.17801966765349336,0.6623378811225566,0.0,0.1108336643777309,0.22168151637251046,1.0,0.5294117647058824,0,coco_val2017/000000279278.jpg
1.2912765101162238,0.15482753153710838,0.17847894351054897,0.26063972903970833,0.5939462040873656,0.28229877207450393,0.21226420133089155,0.14479099333303633,2.0,1.0,1,simuletic/laying111.png
0.21569690620706355,0.3558572549102184,0.28836708587552184,0.267917274247521,0.9121416150332612,0.0,0.0,0.2542262573013781,1.2941176470588236,0.6470588235294118,0,coco_val2017/000000279278.jpg
0.5810703766973209,0.3049017451542327,0.20800459068336033,0.15503561252383394,0.667941948361427,0.4170437388271597,0.432822483102099,0.24309356101031684,2.0,1.0,0,coco_val2017/000000372577.jpg
0.5029546946815496,0.70119238345371,0.0,0.0,0.0,0.9410741956664479,0.587467362924281,0.40795822454308134,0.9411764705882353,0.5882352941176471,0,coco_val2017/000000133969.jpg
0.33534640565991064,0.29738938272012144,0.04248231277932617,0.29738938272012144,0.6372610782195691,0.40746244042416346,0.4917774805256111,0.36883311039420863,1.7647058823529411,0.8823529411764706,0,coco_val2017/000000054593.jpg
1.5548884319716658,0.15666605609451245,0.17714805985256687,0.22465469739047417,0.5584688133375535,0.26715922541877174,0.10196866303088573,0.07352366849192447,1.8823529411764706,0.9411764705882353,1,simuletic/laying33.png
0.49112148096020547,0.4270161138800734,0.24019741808976913,0.0,0.0,0.579673862172863,0.39669461727605027,0.2662773753090971,1.5294117647058822,0.8235294117647058,0,coco_val2017/000000203389.jpg
0.19963919250023587,0.2590980956111283,0.19953626801535868,0.18464366685631456,0.6432780304828015,0.3633334381638272,0.46989746233602575,0.268531248209887,1.6470588235294117,0.8235294117647058,0,coco_val2017/000000189775.jpg
0.24046615187834575,0.285525067442733,0.23593433312036746,0.19385736582193072,0.7153167663850312,0.40774994995943414,0.4658914233382318,0.34941856750367384,1.4705882352941178,0.7647058823529411,0,coco_val2017/000000447465.jpg
0.23243007996905204,0.3477475081449959,0.27187664335495254,0.0,0.0,0.48263509007348115,0.16253608301042918,0.08126804150521531,1.2352941176470589,0.6470588235294118,0,coco_val2017/000000546964.jpg
0.6523484213551684,0.40825389360201136,0.02826466645362156,0.41767410917963543,0.7976633363280252,0.5866292028692767,0.5764817884365354,0.29464775367096574,1.8823529411764706,1.0,0,coco_val2017/000000314177.jpg
0.4855863041403769,0.6003973736309124,0.0,0.0,0.0,0.8714125991653723,0.6645254960622996,0.5041136873597609,1.0,0.5882352941176471,0,coco_val2017/000000203629.jpg
0.7387644680119466,0.984958666882639,0.0,0.0,0.0,0.0,0.5589627994106989,0.3666321753747561,0.5882352941176471,0.35294117647058826,0,coco_val2017/000000260470.jpg
0.32286855933356234,0.3030960851630932,0.1759048117516585,0.09201100276913782,0.5710118996838895,0.3721037608165843,0.2789525176568045,0.1562154094450513,1.8823529411764706,0.9411764705882353,0,coco_val2017/000000521717.jpg
0.6051440783019371,0.7052098622719426,0.0,0.0,0.0,0.9009285806633155,0.24128451320204597,0.18994985610335427,1.1176470588235294,0.6470588235294118,0,coco_val2017/000000245311.jpg
0.21604940526638805,0.2562286290440425,0.23593261390536863,0.23085929508723751,0.7230205380366486,0.3665835878364556,0.5151884072674395,0.3038357808946494,1.8823529411764706,0.9411764705882353,0,coco_val2017/000000338624.jpg
0.32689711609681504,0.2692877452034502,0.17835937686665257,0.25180094616873333,0.6994480682388361,0.34273080782739584,0.22840854065215202,0.12847523594602242,1.2941176470588236,0.6470588235294118,0,coco_val2017/000000084031.jpg
0.5678765963893115,0.5090201347586399,0.0,0.0,0.0,0.7666185856270625,0.5436736682169823,0.25371437850125816,1.1176470588235294,0.5882352941176471,0,coco_val2017/000000153669.jpg
0.18952707657417578,0.2987812948250638,0.22408507685318685,0.21578629198129898,0.7386526636595496,0.41497501421882305,0.0,0.0,0.8235294117647058,0.4117647058823529,0,coco_val2017/000000502336.jpg
0.4521256743460116,0.4568984041891449,0.21188884741967226,0.2913514063719334,0.9601386579807506,0.6400980935470131,0.3713056420647133,0.0,1.1764705882352942,0.6470588235294118,0,coco_val2017/000000456015.jpg
0.5586449923367486,0.5829154749405645,0.0,0.0,0.0,0.7312940486103569,0.43036173338229894,0.35441554513836376,1.411764705882353,0.7058823529411765,0,coco_val2017/000000203629.jpg
1.1911940424459824,0.18306842813539437,0.14603908024328227,0.21120329252129982,0.5403108008999765,0.31515128907891826,0.17367946602654466,0.1214986055511692,2.0,1.0,1,simuletic/laying107.png
0.41506405821965187,0.4611822869107242,0.0,0.0,0.0,0.6014619478495068,0.590288888888889,0.3125111111111122,1.5294117647058822,0.7647058823529411,0,coco_val2017/000000189775.jpg
0.32799569837517834,0.30795747354074837,0.21320087736110227,0.22192870376285687,0.7430870546647075,0.4388703443429375,0.1470976831457539,0.13188247247984902,1.7647058823529411,0.9411764705882353,0,coco_val2017/000000329456.jpg
0.3676320163049506,0.3515238738137495,0.0,0.0,0.0,0.46760808852597,0.21106813207175698,0.16187939360950584,1.0588235294117647,0.5294117647058824,0,simuletic/laying98.png
0.36159407619421663,0.28861251814649724,0.20277548377956456,0.20342243610953445,0.6948104380355963,0.4029273808338915,0.42737021902979766,0.2757271855739793,1.2941176470588236,0.6470588235294118,0,simuletic/laying13.png
0.4350093910849212,0.30891077752448115,0.20817956327870743,0.1578146730325319,0.6749050138357204,0.3659913688043931,0.11330033025055523,0.11329373842310345,1.5294117647058822,0.7647058823529411,0,coco_val2017/000000084031.jpg
3.395171901437176,0.027339821297560456,0.053187332158456994,0.11559991920700706,0.08975240834611052,0.2313925199848133,0.029867049335900876,0.022398634471605304,2.0,1.0,1,simuletic/laying75.png
1.04495828252935,0.3055722407699722,0.14654995220600717,0.19643929763783918,0.6485614906138185,0.43216605568848293,0.27794010365939825,0.2331095145883224,1.9411764705882353,1.0,0,coco_val2017/000000055950.jpg
1.700810958646285,0.3088930190976409,0.0038251157209991705,0.141325189241329,0.45404332405996906,0.4704829403426636,0.18451588834636967,0.112007466242248,1.7647058823529411,0.8823529411764706,1,simuletic/laying15.png
0.29634720789470415,0.29980238382281665,0.2503200387775141,0.20374849302129008,0.7538709156216208,0.4002224735579611,0.4456085020005201,0.30144523943331175,1.8235294117647058,0.9411764705882353,0,coco_val2017/000000153669.jpg
0.8698649240565058,0.199980496491785,0.22375503135823271,0.24970849663626485,0.6734440244862826,0.30891612702933147,0.20445592582999592,0.1581436824879799,1.8823529411764706,0.9411764705882353,1,simuletic/laying42.png
0.3229471940420684,0.2783264692915604,0.2192876132688344,0.24338544013466562,0.7409995226950605,0.4021881941720216,0.493591720382391,0.28793257767782576,1.9411764705882353,1.0,0,coco_val2017/000000281929.jpg
1.2539600061479548,0.12635283885828863,0.1532667790443145,0.2524169272682889,0.532036545170892,0.24474218019333913,0.13258544455844773,0.10269043885750405,2.0,1.0,1,simuletic/laying17.png
0.7503665847600491,0.42049516374119267,0.1168033808923717,0.01946806140668815,0.2842237214421328,0.6034882909003855,0.22155606366762387,0.18694388315785743,1.411764705882353,0.7647058823529411,0,coco_val2017/000000089648.jpg
0.9106520431720739,0.4770559439202777,0.1590191868698952,0.21959815568072316,0.5376349127311058,0.6436460872882943,0.07767335011592776,0.06657056323475617,1.5294117647058822,0.7647058823529411,0,coco_val2017/000000089648.jpg
1.8212300198268976,0.22261996591962238,0.27527015339565164,0.05018348009259604,0.54807359940787,0.2739921718816905,0.08516648923961773,0.05263757551404907,1.8823529411764706,0.9411764705882353,1,simuletic/laying60.png
0.7331268688594618,0.3061378684322938,0.12814769329346437,0.4271678769756515,0.8614534387014097,0.0,0.1602330662782226,0.160233066278223,0.5294117647058824,0.35294117647058826,0,coco_val2017/000000097337.jpg
0.5606152395596746,0.6356432720840117,0.0,0.0,0.0,0.0,0.761340595086528,0.3622546014680689,0.9411764705882353,0.47058823529411764,0,coco_val2017/000000470773.jpg
1.778162966066192,0.14177997668530629,0.18613612456967996,0.20949015045263292,0.5374062517076191,0.26840764512486104,0.09863602734706013,0.05752081286234765,2.0,1.0,1,simuletic/laying01.png
0.654553894303274,0.24387587769795838,0.17815545591645454,0.17736390614104783,0.5993952397554607,0.371672855822401,0.42404193053899625,0.30839384977470863,2.0,1.0,0,coco_val2017/000000480936.jpg
0.30197530194323935,0.2945762435967317,0.306127406852021,0.15306555319059725,0.75376920363935,0.3927679137368453,0.4594161943187573,0.3062774628791715,1.8823529411764706,0.9411764705882353,0,coco_val2017/000000153669.jpg
0.3510554105649799,0.219811753902663,0.19499420037697549,0.27299157846406646,0.6877975327437049,0.3066716809240732,0.3764444712138296,0.3092179419888314,1.8823529411764706,0.9411764705882353,0,coco_val2017/000000521717.jpg
1.2347923280950355,0.18542383146448144,0.19044051316605093,0.22882632784756615,0.6046906724780985,0.2790341300783242,0.16581916491693965,0.1197047417172427,2.0,1.0,1,simuletic/laying44.png
1.3132790011609414,0.19241580200180847,0.189982109548969,0.21886595415289611,0.6012638657036735,0.30585628100378726,0.1472490271800763,0.10596292045834779,2.0,1.0,1,simuletic/laying32.png
1.21200769261589,0.20737259104932096,0.27780059297247484,0.2699727553187228,0.7551459393405185,0.26606134059858155,0.06442042280292885,0.06442042280292931,1.2352941176470589,0.6470588235294118,0,coco_val2017/000000462031.jpg
1.2942410091120053,0.21037313724492543,0.20762283362202397,0.22887142242997133,0.6468673932969207,0.3085752988482608,0.16914810699940175,0.12697906161866507,2.0,1.0,1,simuletic/laying45.png
1.0413947666034102,0.2359456152702499,0.22058911043529572,0.23827545010237444,0.69481017580792,0.3425752998823465,0.16522320865903906,0.1455845565817104,2.0,1.0,1,simuletic/laying06.png
0.7360410588360363,0.0,0.0,0.0,0.0,0.0,0.0,0.5516549648946848,0.29411764705882354,0.23529411764705882,0,coco_val2017/000000150638.jpg
0.5353101526224514,0.2592528314745028,0.2622330632816115,0.2334256391478368,0.754911533903951,0.35792045764697306,0.2336199320713489,0.13905897441987491,1.5294117647058822,0.8823529411764706,0,coco_val2017/000000172946.jpg
0.5358120466729739,0.4774077578051088,0.006723431094292093,0.36309996846420706,0.8337842951750236,0.5446452223273415,0.33106541263993045,0.2574953209421681,1.5294117647058822,0.8235294117647058,0,coco_val2017/000000150638.jpg
1.3786309910642551,0.18479106707547574,0.17957249368433878,0.20810892121180782,0.5724724819716224,0.32346382239604565,0.17246628134853578,0.11644708969827607,2.0,1.0,1,simuletic/laying27.png
0.579494503607949,0.29298536547948,0.17536403666574732,0.27159883917368743,0.7399482413189148,0.3004701930996948,0.28561568498914286,0.21174798375024032,1.8823529411764706,0.9411764705882353,0,coco_val2017/000000133969.jpg
1.1719797818784945,0.14044896752681557,0.19420610912185565,0.24201729557742765,0.5766723722260989,0.2655618227994659,0.17225676747658009,0.11815901336863384,1.8823529411764706,0.9411764705882353,1,simuletic/laying112.png
1.9276395737466951,0.007915746860275847,0.14620180790338175,0.23696896929556815,0.08285141453191056,0.09268303865758576,0.018452861079522695,0.01655535497837452,1.8823529411764706,0.9411764705882353,1,simuletic/laying39.png
2.078966297054242,0.006124454425869352,0.4986217717550433,0.12884051937289026,0.3636567979562837,0.182822917338556,0.003854942651822595,0.010784719751004692,1.6470588235294117,0.8235294117647058,1,simuletic/laying84.png
0.2653321808159958,0.31578674522417177,0.199567693301162,0.17022019918114156,0.6855746377064753,0.4132232957262569,0.2322777121790027,0.25218953609867545,1.6470588235294117,0.8235294117647058,0,coco_val2017/000000195842.jpg
0.22024466001935672,0.29015676697652426,0.2176168718629723,0.2176168718629729,0.7253905107024694,0.38860175786085666,0.5987838839069017,0.518944329475486,1.8823529411764706,0.9411764705882353,0,coco_val2017/000000577932.jpg
0.792275276760017,0.39107393691737935,0.0,0.0,0.0,0.6901368329027631,0.40682652251537366,0.25183495338226536,0.5882352941176471,0.35294117647058826,0,coco_val2017/000000302990.jpg
1.3565545110772943,0.17804746466615431,0.15900077869332208,0.22657227342823552,0.563620516787712,0.29947506060744866,0.15613528531125484,0.10674155476659718,1.8823529411764706,0.9411764705882353,1,simuletic/laying113.png
1.013636710197171,0.18268372837644586,0.2048307664000074,0.23021245816790228,0.6177269529443555,0.30348537278240967,0.207474994231298,0.15461580790153276,2.0,1.0,1,simuletic/laying28.png
0.3253719584033966,0.24558920618477736,0.2605386694485277,0.18365936306568884,0.6897872386989938,0.34040896274762267,0.2627434054908467,0.2277109514254006,1.9411764705882353,1.0,0,coco_val2017/000000054593.jpg
0.9298121927593043,0.5313408142387673,0.0,0.0,0.0,0.7245157139753211,0.48734800383131976,0.377890072281473,1.411764705882353,0.7058823529411765,0,coco_val2017/000000209753.jpg
0.5161458625284046,0.5794098750846204,0.0,0.0,0.0,0.8273425406503184,0.665705955573377,0.5351745570286455,1.0588235294117647,0.6470588235294118,0,coco_val2017/000000203389.jpg
0.24508016065694815,0.30390566438808236,0.22663985321593674,0.17513117706946474,0.7056766946734838,0.4326773547542593,0.499292431297361,0.32098511823244885,1.8235294117647058,0.9411764705882353,0,coco_val2017/000000577932.jpg
0.9592883887631363,0.16643955703104957,0.16064572469218744,0.24197944274223276,0.5690647244654697,0.25785572666370377,0.1814468931873306,0.14101421973177788,2.0,1.0,1,simuletic/laying43.png
2.1355516353928423,0.09184145047206528,0.2255731903571114,0.025256359959896914,0.29215828086927975,0.08239004788707117,0.04152371510218364,0.0308723308533771,2.0,1.0,1,simuletic/laying99.png
0.4422021505376344,0.5137376344086021,0.0,0.0,0.0,0.7467125448028673,0.5876486532052037,0.4052704612950499,1.1176470588235294,0.5882352941176471,0,coco_val2017/000000189775.jpg
1.3671313364055298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.17647058823529413,0,coco_val2017/000000450202.jpg
0.4749878604732294,0.39593361211029754,0.0,0.0,0.6574355190767358,0.5892974160486901,0.7823489126874633,0.6188699095808562,0.5882352941176471,0.4117647058823529,0,coco_val2017/000000114049.jpg
0.5803561175862664,0.27474055520468543,0.22988316013090643,0.17661982545788604,0.6812435407934779,0.36445175690417414,0.32204490227479277,0.2833938254734773,1.4705882352941178,0.7647058823529411,0,coco_val2017/000000477955.jpg
1.0114446357884719,0.1442683628786522,0.19127179616736503,0.22065264431714296,0.5561928033631601,0.24106326291806518,0.18889501039363418,0.13130375505457564,2.0,1.0,1,simuletic/laying54.png
0.8508068288251531,0.0,0.3038724627749682,0.24586103631603207,0.0,0.0,0.0,0.18615547863271642,1.0588235294117647,0.5294117647058824,0,coco_val2017/000000489924.jpg
0.4557900814547103,0.36450891470460356,0.08305256003128107,0.3160609028353842,0.5975172575087067,0.4590963241232383,0.34450176987248116,0.21923167891346249,1.2941176470588236,0.6470588235294118,0,coco_val2017/000000501005.jpg
0.20695342460209046,0.30213297716257376,0.0,0.0,0.0,0.4058044703477725,0.4201584119689045,0.3437637510389679,1.1764705882352942,0.5882352941176471,0,coco_val2017/000000026941.jpg
0.32522578487121895,0.4243202561284461,0.06994552491996006,0.0,0.0,0.643474936684665,0.6504554804584198,0.4400284063081598,1.5294117647058822,0.8823529411764706,0,coco_val2017/000000153669.jpg
0.5587959607305901,0.599894502358517,0.0,0.0,0.0,0.8420723076280863,0.5623972835314094,0.33955178268251285,1.2941176470588236,0.7058823529411765,0,coco_val2017/000000157767.jpg
0.27215270912178396,0.274460600030646,0.1507591166413732,0.17202025990273045,0.5972399765747496,0.3421094059935897,0.5302492750046275,0.38563583636700227,0.5882352941176471,0.5882352941176471,0,coco_val2017/000000577932.jpg
0.6003240070978987,0.4920085603431702,0.011097558285031681,0.12947676635873387,0.6103877684168724,0.0,0.35274506612624623,0.19688243231182023,1.0,0.5882352941176471,0,coco_val2017/000000119445.jpg
1.4377188461601076,0.1633358390674343,0.16690727861679835,0.2163622273733406,0.5466053450575733,0.2766108449219266,0.12146599918233936,0.09069159948311431,1.8823529411764706,0.9411764705882353,1,simuletic/laying34.png
0.8028556290138724,0.1843264716728741,0.2099659394148196,0.24956290884984425,0.643855319937538,0.29122151071785934,0.22180920220711686,0.18554049537356734,2.0,1.0,1,simuletic/laying11.png
0.5135470932276519,0.665837035379846,0.0,0.0,0.0,0.8863944463975624,0.2552529425035206,0.1701712214209587,0.9411764705882353,0.5294117647058824,0,coco_val2017/000000229659.jpg
1.364705183422288,0.17871178891678802,0.17853034730164064,0.22865024064012868,0.5858923768585573,0.29902150099765173,0.13533735782072123,0.1000295306670617,2.0,1.0,1,simuletic/laying35.png
1.5190789106318558,0.15249627477622807,0.2565515854304197,0.12936996409721876,0.5384178243038665,0.169364804106484,0.12390281881593139,0.08829150100725179,1.411764705882353,0.7058823529411765,1,simuletic/laying94.png
1.397491885613597,0.12393000206939854,0.16864942716813608,0.2165066418618907,0.5090860710994253,0.24247442595615587,0.1281704442161561,0.09430756195484376,2.0,1.0,1,simuletic/laying57.png
1.09564646998318,0.42671970433668466,0.0,0.0,0.0,0.5304090298462385,0.2302135480850093,0.25213676209201175,0.9411764705882353,0.5294117647058824,0,coco_val2017/000000114049.jpg
1.763032218742983,0.13918209499557074,0.11630560305580848,0.2067840231357076,0.4622717211870868,0.24691476603966334,0.09765199761171703,0.05840082453426103,1.8823529411764706,0.9411764705882353,1,simuletic/laying67.png
1.1783718703839738,0.18508259454814974,0.3508285974175447,0.055247783644449606,0.11049821922494535,0.3186005026302785,0.1512049223124426,0.10197504636047751,1.7647058823529411,0.8823529411764706,0,coco_val2017/000000210915.jpg
0.2839704559468485,0.0,0.32355382820779066,0.3048885958566787,0.0,0.0,0.0,0.5214084957183007,0.9411764705882353,0.47058823529411764,0,coco_val2017/000000279278.jpg
1.3683771269818445,0.16818006709763145,0.40555523943612154,0.03464955213138402,0.5390857544023689,0.04866039263571584,0.039531433210604365,0.023763393284552212,1.8823529411764706,0.9411764705882353,1,simuletic/laying85.png
0.22461813729692423,0.35004539050118577,0.12611965067997832,0.18274457567025185,0.6589096168514159,0.4766811520614759,0.44342779974165203,0.2293517829882182,1.8823529411764706,1.0,0,coco_val2017/000000133969.jpg
